age,educ,black,married,nodegree,hisp,sample,treat,educ_cat4,re78t,re74t,re75t
31,8,0,1,1,0,3,0,1,20.68817139,11.16781998,19.33548355
46,9,1,0,1,0,3,0,1,8.866359711,9.796334267,9.309678078
23,11,1,1,1,0,3,0,1,17.73271942,14.69450092,13.42741871
25,9,1,1,1,0,3,0,1,12.56067562,5.877800465,6.266129017
41,6,1,1,1,0,3,0,1,0,0,0
34,7,0,0,1,0,3,0,1,19.43210411,17.61968613,20.48129082
34,10,1,1,1,0,3,0,1,9.900767326,12.34338093,11.63709641
29,12,1,1,0,0,3,0,2,19.2104454,9.796334267,12.53225803
20,10,1,1,1,0,3,0,1,7.388632774,9.796334267,5.370967865
23,9,1,1,1,0,3,0,1,14.77726555,17.63339996,12.53225803
34,9,1,1,1,0,3,0,1,10.34408569,9.796334267,8.951613426
24,8,1,1,1,0,3,0,1,16.25499153,9.008708954,13.03354836
24,8,1,1,1,0,3,0,1,8.127495766,4.898167133,5.370967865
28,14,1,1,0,0,3,0,3,16.25499153,17.63339996,12.53225803
22,9,1,1,1,0,3,0,1,9.079152107,11.70857811,10.41967773
46,6,1,0,1,0,3,0,1,7.873327255,5.838615417,9.678483009
34,8,1,1,1,0,3,0,1,19.2104454,10.58004093,12.53225803
26,14,1,0,0,0,3,0,3,28.81566811,16.66748238,21.48387146
43,3,1,1,1,0,3,0,1,0,0.017633403,0
33,11,1,1,1,0,3,0,1,0,6.857433796,11.63709641
47,8,0,0,1,0,3,0,1,0,0,0
26,10,0,0,1,0,3,0,1,17.73271942,12.00050926,14.32258129
27,9,0,1,1,0,3,0,1,15.51612854,15.47820759,16.47096634
24,12,1,0,0,0,3,0,2,10.34408569,11.28537655,13.06935406
25,10,0,1,1,1,3,0,1,13.29953861,8.816699982,8.056451797
23,12,1,0,0,0,3,0,2,20.68817139,12.73523426,14.32258129
34,12,1,0,0,0,3,0,2,12.56067562,18.84814644,30.43548393
45,9,1,1,1,0,3,0,1,0,0,0
45,9,1,1,1,0,3,0,1,0,0,0
28,7,1,1,1,0,3,0,1,1.477726579,5.877800465,8.14238739
20,11,0,0,1,0,3,0,1,36.94316483,13.71486759,14.32258129
20,11,0,0,1,0,3,0,1,13.29953861,3.84408164,9.846774101
26,10,1,1,1,0,3,0,1,7.388632774,8.816699982,0
45,8,1,1,1,0,3,0,1,9.408685684,6.857433796,9.537049294
27,8,1,1,1,0,3,0,1,31.03225708,18.41710663,22.91612816
21,11,0,1,1,1,3,0,1,17.73271942,9.992260933,4.114161015
24,12,1,1,0,0,3,0,2,8.335855484,8.275943756,15.41646767
37,12,1,1,0,0,3,0,2,32.50998306,18.80896187,16.11290359
45,7,1,1,1,0,3,0,1,11.82181263,0,0
22,11,0,1,1,0,3,0,1,15.07281113,7.837067604,13.96451664
23,11,1,1,1,0,3,0,1,10.04854107,11.75560093,5.818548203
33,12,1,0,0,0,3,0,2,9.605222702,13.71486759,11.10000038
24,10,1,1,1,0,3,0,1,8.955023766,9.012626648,6.624193192
19,11,1,1,1,0,3,0,1,11.34894085,5.485947132,7.590967655
22,10,1,1,1,0,3,0,1,31.03225708,21.5519352,25.06451607
26,6,1,1,1,0,3,0,1,7.979723454,11.46171093,9.807386398
25,7,1,1,1,0,3,0,1,8.866359711,7.131731033,10.74193573
29,10,0,1,1,0,3,0,1,0,7.347250462,0
31,9,1,1,1,0,3,0,1,5.910906315,10.7759676,8.951613426
28,9,0,0,1,0,3,0,1,19.2104454,15.08635426,13.24838638
31,15,1,0,0,0,3,0,3,25.86021423,26.45010185,26.85483742
23,16,1,0,0,0,3,0,4,19.2104454,9.012626648,16.49066162
20,7,1,1,1,0,3,0,1,14.77726555,19.59266853,11.63709641
39,11,1,1,1,0,3,0,1,7.260070801,9.992260933,11.63709641
27,12,1,1,0,0,3,0,2,17.73271942,3.918533802,1.994419336
27,12,1,1,0,0,3,0,2,11.82181263,9.796334267,0
27,12,1,1,0,0,3,0,2,14.07977867,14.69450092,13.42741871
31,12,1,0,0,0,3,0,2,14.77726555,15.28228092,17.90322685
27,11,1,1,1,0,3,0,1,7.684178352,10.89744282,3.938709736
28,9,1,1,1,0,3,0,1,8.718586922,7.837067604,8.23548317
32,11,1,0,1,0,3,0,1,0.8866359,9.796334267,14.32258129
46,3,1,1,1,0,3,0,1,19.9493084,18.3191452,14.32258129
25,9,0,0,1,0,3,0,1,12.11735821,5.877800465,13.42741871
18,11,0,0,1,0,3,0,1,2.364362478,4.351531506,32.27056503
28,6,0,1,1,0,3,0,1,10.04854107,13.73445988,6.395032406
22,11,0,0,1,0,3,0,1,0,16.65376663,3.75967741
19,11,0,0,1,0,3,0,1,8.570814133,4.114460468,4.654839039
19,11,0,0,1,0,3,0,1,14.77726555,3.221034765,12.53225803
23,11,0,1,1,1,3,0,1,26.59907722,14.26346207,8.414516449
21,11,0,0,1,0,3,0,1,13.15176678,11.16781998,5.370967865
21,12,1,0,0,0,3,0,2,5.578417778,8.816699982,14.85967731
33,13,0,0,0,0,3,0,3,16.25499153,7.837067604,3.580645323
25,11,1,1,1,0,3,0,1,7.107864857,14.69450092,6.624193192
25,11,1,1,1,0,3,0,1,26.59907722,17.63339996,21.48387146
20,10,0,0,1,0,3,0,1,10.34408569,2.938900232,8.951613426
45,4,0,1,1,1,3,0,1,28.07680511,16.2619133,28.10806465
27,7,1,1,1,0,3,0,1,5.910906315,7.954623222,7.161290646
20,10,0,1,1,1,3,0,1,16.25499153,9.208553314,8.951613426
42,11,1,0,1,0,3,0,1,11.82181263,14.69450092,15.21774197
22,12,1,1,0,0,3,0,2,0,1.269604802,0
38,10,1,1,1,0,3,0,1,0,5.877800465,0
26,8,1,1,1,0,3,0,1,1.994930863,6.857433796,3.580645323
21,12,1,1,0,0,3,0,2,20.68817139,27.03788376,16.56048393
24,10,1,1,1,0,3,0,1,11.82181263,14.48290062,10.74193573
20,8,0,0,1,0,3,0,1,7.240860462,5.681873322,3.584225893
42,10,1,0,1,0,3,0,1,0,7.837067604,1.718709707
26,17,1,0,0,0,3,0,4,20.39262772,26.84195518,25.24354935
21,10,0,1,1,0,3,0,1,7.249726772,13.71486759,14.08088684
22,11,1,1,1,0,3,0,1,14.57038403,4.449495316,6.187355042
23,9,0,1,1,0,3,0,1,14.77726555,9.012626648,0
27,15,1,0,0,0,3,0,3,18.44202805,11.75560093,16.7448864
27,15,1,0,0,0,3,0,3,29.5545311,25.47046852,24.16935539
22,10,1,1,1,0,3,0,1,13.29953861,9.717963219,9.023225784
27,14,1,0,0,0,3,0,3,28.81566811,19.59266853,25.06451607
27,14,1,0,0,0,3,0,3,20.68817139,13.81283092,17.03670883
28,12,1,0,0,0,3,0,2,19.9493084,18.6130352,17.00806427
28,12,1,0,0,0,3,0,2,0,2.938900232,2.86451602
28,12,1,0,0,0,3,0,2,26.59907722,25.47046852,19.6935482
20,10,1,1,1,0,3,0,1,9.457449913,6.857433796,6.831871033
25,16,1,0,0,0,3,0,4,23.05253601,20.23334694,19.33548355
22,8,1,1,1,0,3,0,1,0.857081413,5.877800465,12.03096771
27,12,1,0,0,0,3,0,2,19.2104454,8.816699982,14.32258129
27,12,1,0,0,0,3,0,2,8.866359711,10.62314415,3.222580671
24,16,1,0,0,0,3,0,4,23.64362526,19.4947052,15.21774197
28,12,1,1,0,0,3,0,2,0,0,0
26,12,1,0,0,0,3,0,2,15.61957073,9.913889885,10.74193573
51,5,1,0,1,0,3,0,1,0,0,0
25,13,1,0,0,0,3,0,3,12.4867897,10.24696541,15.39677429
41,10,1,0,1,0,3,0,1,11.82181263,14.67882729,15.25354862
36,10,1,0,1,0,3,0,1,17.73271942,17.63339996,21.48387146
25,12,1,0,0,0,3,0,2,22.90476227,16.65376663,14.85967731
25,12,1,0,0,0,3,0,2,10.34408569,8.816699982,6.266129017
24,13,1,0,0,0,3,0,3,22.16589928,17.63339996,25.06451607
22,13,0,0,0,0,3,0,3,2.305253506,0.783706725,0
52,7,1,0,1,0,3,0,1,0,0.293890029,5.012903214
21,14,1,0,0,0,3,0,3,9.900767326,9.420155525,5.370967865
53,7,0,0,1,1,3,0,1,0,0,0
24,12,1,0,0,0,3,0,2,8.275268555,10.7759676,9.309678078
24,12,1,0,0,0,3,0,2,19.2104454,19.59266853,11.99516106
24,12,1,0,0,0,3,0,2,29.5545311,22.53156853,26.85483742
24,12,1,0,0,0,3,0,2,11.82181263,3.330753565,4.654839039
28,16,0,0,0,0,3,0,4,0,11.75560093,6.445161343
21,13,1,0,0,0,3,0,3,21.8703537,18.22118187,21.12580681
20,13,1,0,0,0,3,0,3,14.77726555,5.897393227,12.53225803
23,12,1,0,0,0,3,0,2,29.21613312,11.32848072,2.685483932
43,10,1,1,1,0,3,0,1,0,3.918533802,2.148387194
25,12,1,1,0,0,3,0,2,24.64256859,19.59266853,5.370967865
22,12,1,0,0,0,3,0,2,5.763134003,5.891515255,10.3677578
22,12,1,0,0,0,3,0,2,0,6.583136082,4.475806713
22,12,1,0,0,0,3,0,2,11.82181263,3.579580545,17.13338661
19,12,1,0,0,0,3,0,2,3.694316387,7.837067604,3.75967741
19,12,1,0,0,0,3,0,2,12.11735821,5.387983799,8.056451797
27,17,0,0,0,0,3,0,4,7.388632774,0,6.087096691
21,12,1,0,0,0,3,0,2,11.65187359,13.71486759,13.33969307
21,12,1,0,0,0,3,0,2,11.20855522,6.66150713,11.45806408
20,12,1,0,0,0,3,0,2,29.5545311,10.7759676,16.37249947
20,12,1,0,0,0,3,0,2,2.955453157,1.367568254,12.53225803
20,12,1,0,0,0,3,0,2,13.29953861,3.730444193,8.951613426
36,6,1,0,1,0,3,0,1,4.433179855,7.494195461,7.447741508
35,10,1,0,1,0,3,0,1,16.84608269,17.04562187,14.32258129
27,14,0,0,0,1,3,0,3,27.33794212,15.67413521,23.27419281
23,12,1,1,0,0,3,0,2,14.77726555,11.16781998,7.812967777
40,10,1,0,1,0,3,0,1,20.68817139,25.47046852,23.27419281
27,15,0,0,0,0,3,0,3,23.64362526,16.65376663,23.27419281
22,12,1,1,0,0,3,0,2,0.664976954,13.71486759,0
41,4,1,0,1,0,3,0,1,5.910906315,7.494195461,5.370967865
20,12,1,1,0,0,3,0,2,12.70844841,19.59266853,16.70907974
26,16,0,0,0,0,3,0,4,9.605222702,24.49083519,27.75
28,12,0,0,0,0,3,0,2,16.2402153,17.82932854,5.012903214
40,11,1,1,1,0,3,0,1,19.2104454,20.27841187,16.11290359
26,15,0,0,0,0,3,0,3,3.250998497,0.979633451,1.879838705
44,11,1,0,1,0,3,0,1,0,5.172464371,6.266129017
44,6,0,1,1,1,3,0,1,0,26.45010185,3.580645323
26,12,0,0,0,0,3,0,2,2.955453157,16.65376663,23.27419281
21,14,0,0,0,1,3,0,3,3.65737319,0,0.071612902
26,12,0,1,0,1,3,0,2,13.29953861,19.05582809,0
21,15,0,0,0,0,3,0,3,4.137634277,1.763340116,9.667741776
21,15,0,0,0,0,3,0,3,14.77726555,0,3.222580671
23,14,0,0,0,0,3,0,3,5.319815636,0,3.401612759
25,12,0,0,0,0,3,0,2,26.59907722,26.25417519,21.48387146
19,14,0,0,0,0,3,0,3,0,2.938900232,3.222580671
22,13,0,0,0,0,3,0,3,17.36328697,6.857433796,6.266129017
33,11,1,1,1,0,3,0,1,14.75362206,17.37085915,15.84435463
21,13,0,0,0,0,3,0,3,1.733373284,15.67413521,4.946660995
21,13,0,0,0,0,3,0,3,2.659907818,0,0.692854881
26,12,1,1,0,0,3,0,2,8.866359711,11.16781998,1.074193597
22,12,0,0,0,0,3,0,2,19.9493084,9.992260933,15.75483894
20,12,0,0,0,0,3,0,2,0,4.811959267,0.716129005
19,12,0,1,0,1,3,0,2,13.29953861,7.837067604,12.53225803
25,12,1,1,0,0,3,0,2,1.220602155,0,21.48387146
40,10,0,1,1,1,3,0,1,0,0,0
41,7,1,1,1,0,3,0,1,11.08294964,15.67413521,32.22580719
22,12,1,1,0,0,3,0,2,0,2.006289244,2.470645189
21,10,1,0,1,0,3,0,1,8.275268555,1.567413449,8.145967484
36,11,1,0,1,0,3,0,1,45.80952454,29.38900185,25.98295212
34,10,1,0,1,0,3,0,1,25.12135124,15.67413521,12.53225803
23,11,1,1,1,0,3,0,1,10.34408569,9.98050499,6.266129017
49,8,0,0,1,1,3,0,1,0,15.67413521,1.074193597
20,8,1,0,1,0,3,0,1,1.018153667,1.880896091,3.652258158
33,10,1,0,1,0,3,0,1,16.90519142,13.75405312,13.96451664
31,11,1,0,1,0,3,0,1,7.093087196,15.67413521,4.316467762
25,11,1,0,1,0,3,0,1,0,4.055682182,11.63709641
31,9,1,0,1,0,3,0,1,11.3267746,17.4374752,13.42741871
20,10,0,0,1,0,3,0,1,9.309678078,1.381283045,3.523354769
22,11,1,0,1,0,3,0,1,7.675312042,10.97189426,7.161290646
30,10,1,0,1,0,3,0,1,2.364362478,13.71486759,14.32258129
23,11,1,1,1,0,3,0,1,8.866359711,15.67413521,8.414516449
30,9,1,0,1,0,3,0,1,16.80914116,1.959266901,0.162919357
31,6,1,0,1,0,3,0,1,5.910906315,12.73523426,10.74193573
21,9,1,0,1,0,3,0,1,8.866359711,13.12708759,16.32774162
20,8,1,0,1,0,3,0,1,1.226513028,2.938900232,1.838661313
29,10,1,0,1,0,3,0,1,0,2.037637472,2.685483932
30,6,1,1,1,0,3,0,1,4.433179855,3.918533802,3.401612759
27,8,1,0,1,0,3,0,1,7.388632774,6.269653797,6.624193192
33,6,1,1,1,0,3,0,1,9.788460732,11.73992634,5.958193302
25,10,1,0,1,0,3,0,1,11.43760395,2.838977575,5.370967865
24,11,1,0,1,0,3,0,1,31.03225708,18.6130352,20.23064423
18,11,1,0,1,0,3,0,1,9.457449913,5.877800465,6.932128906
22,11,1,0,1,0,3,0,1,0.879247308,2.351120234,0
22,11,1,0,1,0,3,0,1,8.866359711,5.485947132,13.42741871
23,10,1,0,1,0,3,0,1,6.649769306,3.918533802,7.161290646
24,11,1,1,1,0,3,0,1,1.329953909,5.427168846,0
23,9,1,0,1,0,3,0,1,0.218703538,0,0
25,7,1,0,1,0,3,0,1,11.82181263,17.04562187,16.13796806
33,12,1,0,0,0,3,0,2,0,9.796334267,8.951613426
22,11,1,1,1,0,3,0,1,3.694316387,7.837067604,5.012903214
21,11,1,1,1,0,3,0,1,8.570814133,8.032993317,4.848193169
21,8,1,0,1,0,3,0,1,2.305253506,0,0.895161331
23,11,0,0,1,1,3,0,1,8.127495766,3.526680231,2.685483932
27,11,1,1,1,0,3,0,1,7.388632774,7.837067604,5.370967865
20,12,1,0,0,0,3,0,2,17.73271942,2.351120234,4.475806713
18,10,0,1,1,1,3,0,1,20.68817139,15.67413521,10.74193573
42,8,1,0,1,0,3,0,1,0,17.63339996,10.5629034
31,6,1,0,1,0,3,0,1,16.05993271,1.410672069,0.555000007
39,10,1,0,1,0,3,0,1,25.24843597,11.75560093,12.53225803
25,12,1,0,0,0,3,0,2,0,0,0
24,12,1,0,0,0,3,0,2,10.34408569,0.783706725,0
23,12,1,0,0,0,3,0,2,5.910906315,1.077596784,3.222580671
23,12,1,0,0,0,3,0,2,4.728724957,0,0
21,12,1,0,0,0,3,0,2,22.16589928,19.59266853,0.716129005
21,12,1,0,0,0,3,0,2,1.152626753,1.959266901,5.460484028
40,4,1,0,1,0,3,0,1,1.034408569,2.962411404,1.933548331
20,13,0,0,0,1,3,0,3,8.275268555,9.404480934,0
35,9,1,0,1,0,3,0,1,5.910906315,1.567413449,5.370967865
34,11,1,0,1,0,3,0,1,15.51612854,11.75560093,2.148387194
19,11,1,0,1,0,3,0,1,9.457449913,29.72599602,8.806596756
19,10,1,0,1,0,3,0,1,2.364362478,4.702240467,3.437419415
32,10,1,0,1,0,3,0,1,0,10.1881876,8.951613426
22,11,1,0,1,0,3,0,1,9.605222702,11.0698576,5.191935539
21,11,1,0,1,0,3,0,1,5.615360737,0,9.846774101
25,11,1,0,1,0,3,0,1,3.694316387,0,0
25,11,1,0,1,0,3,0,1,13.89062977,15.67413521,6.98225832
23,11,1,0,1,0,3,0,1,0,0,0
23,11,1,0,1,0,3,0,1,0,0,0
25,9,1,0,1,0,3,0,1,6.649769306,11.75560093,7.161290646
24,10,1,0,1,0,3,0,1,7.447741508,3.152460098,3.902903318
19,11,1,0,1,0,3,0,1,0,15.58792686,10.74193573
19,11,1,0,1,0,3,0,1,0,1.567413449,0
23,10,1,0,1,0,3,0,1,0,1.469450116,5.370967865
24,9,1,0,1,0,3,0,1,13.29953861,5.877800465,5.370967865
22,9,1,0,1,0,3,0,1,13.29953861,3.134826899,4.345112801
19,6,1,0,1,0,3,0,1,0,3.526680231,0
